[   -1.373,   -0.086,   35.554,   -2.792,    2.745,   -3.698,    9.078,]    #combo:  591 #block: 1000 ratio:0.591
[   -3.203,   -0.086,   60.737,   -5.523,    8.413,   -6.849,    2.206,]    #combo:  285 #block:  480 ratio:0.594
[   -3.981,   -0.086,   34.817,   -2.800,    1.086,   -6.849,    2.366,]    #combo:  535 #block: 1000 ratio:0.535
[   -1.361,   -0.035,   43.797,   -2.990,    3.229,   -6.894,    8.945,]    #combo:  614 #block: 1000 ratio:0.614
[   -3.981,   -0.086,   38.437,   -1.997,    5.457,   -6.849,    9.078,]    #combo:  580 #block: 1000 ratio:0.580
[   -3.981,   -0.086,   34.817,   -2.800,    1.086,   -6.849,    2.366,]    #combo:  470 #block:  804 ratio:0.585
[   -1.250,   -0.086,   35.554,   -3.675,    2.745,   -9.770,    2.092,]    #combo:  600 #block: 1000 ratio:0.600
[   -0.599,   -0.035,   69.444,   -5.523,    5.482,   -7.221,    2.366,]    #combo:  595 #block: 1000 ratio:0.595
[   -3.203,   -0.056,   59.379,   -1.997,    5.457,   -6.726,    2.206,]    #combo:  624 #block: 1000 ratio:0.624
[   -3.141,   -0.106,   60.737,   -3.211,    5.251,   -6.741,    9.684,]    #combo:  566 #block: 1000 ratio:0.566
[   -3.981,   -0.086,   38.437,   -1.997,    1.899,   -6.201,    9.078,]    #combo:  627 #block: 1000 ratio:0.627
[   -1.250,   -0.086,   43.679,   -3.377,    2.745,   -8.650,    3.167,]    #combo:  647 #block: 1000 ratio:0.647
[   -1.250,   -0.252,   44.212,   -5.523,    9.393,   -6.408,    3.167,]    #combo:  624 #block: 1000 ratio:0.624
[   -1.361,   -0.086,   34.817,   -5.245,    2.745,   -3.823,    9.078,]    #combo:  624 #block: 1000 ratio:0.624
[   -9.532,   -0.131,   34.817,   -3.070,    1.086,   -7.176,    0.943,]    #combo:  511 #block: 1000 ratio:0.511
[   -9.532,   -0.086,   42.473,   -5.526,    2.745,   -6.849,    0.943,]    #combo:  256 #block:  483 ratio:0.530
[   -1.361,   -0.035,   34.817,   -3.675,    3.090,   -7.690,    9.078,]    #combo:  126 #block:  291 ratio:0.433
[   -1.067,   -0.086,   35.554,   -3.211,    2.407,   -3.728,    9.078,]    #combo:  545 #block: 1000 ratio:0.545
[   -3.981,   -0.086,   44.212,   -5.523,    1.086,   -6.849,    3.167,]    #combo:  552 #block: 1000 ratio:0.552
