[   -1.103,   -0.026,   64.941,   -5.220,    2.692,   -9.762,    4.118,]    #combo:  643 #block: 1000 ratio:0.643
[   -1.051,   -0.011,   64.941,   -3.675,    5.457,   -9.770,    1.846,]    #combo:  614 #block: 1000 ratio:0.614
[   -1.067,   -0.029,   65.253,   -2.810,    5.738,   -8.150,    9.812,]    #combo:  611 #block: 1000 ratio:0.611
[   -1.103,   -0.029,   64.941,   -3.534,    2.692,   -9.964,    4.118,]    #combo:  683 #block: 1000 ratio:0.683
[   -1.250,   -0.086,   44.212,   -5.526,    5.717,   -9.762,    9.062,]    #combo:  601 #block: 1000 ratio:0.601
[   -1.201,   -0.029,   64.941,   -3.675,    5.457,  -10.227,    9.812,]    #combo:  369 #block:  686 ratio:0.538
[   -0.948,   -0.086,   44.212,   -5.526,    6.175,  -10.227,    9.062,]    #combo:  605 #block: 1000 ratio:0.605
[   -1.043,   -0.035,   49.747,   -3.534,    9.294,   -9.762,    9.676,]    #combo:  607 #block: 1000 ratio:0.607
[   -1.043,   -0.035,   49.747,   -1.310,    9.294,   -9.762,    8.460,]    #combo:  615 #block: 1000 ratio:0.615
[   -1.043,   -0.086,   44.279,   -0.865,    5.668,   -6.075,    8.506,]    #combo:  608 #block: 1000 ratio:0.608
[   -1.420,   -0.235,   42.558,   -4.985,    5.000,   -6.075,    8.172,]    #combo:  473 #block:  829 ratio:0.571
[   -0.654,   -0.086,   65.195,   -5.938,    5.788,   -3.692,    9.740,]    #combo:  674 #block: 1000 ratio:0.674
[   -0.948,   -0.216,   65.922,   -6.200,    5.794,  -10.557,    9.198,]    #combo:  115 #block:  269 ratio:0.428
[   -1.534,   -0.311,   44.212,   -2.810,    2.392,  -11.005,    9.812,]    #combo:  632 #block: 1000 ratio:0.632
[   -1.051,   -0.011,   46.519,   -3.534,    5.137,   -9.770,    1.846,]    #combo:  605 #block: 1000 ratio:0.605
[   -1.051,   -0.011,   46.519,   -3.675,    5.457,  -10.227,   10.054,]    #combo:  605 #block: 1000 ratio:0.605
[   -1.491,   -0.086,   46.519,   -4.131,    4.207,   -6.339,    2.015,]    #combo:  630 #block: 1000 ratio:0.630
[   -1.505,   -0.011,   48.006,   -3.534,    9.294,   -9.770,    9.676,]    #combo:  650 #block: 1000 ratio:0.650
[   -1.491,   -0.086,   64.941,   -4.131,    5.096,   -6.339,    2.015,]    #combo:  647 #block: 1000 ratio:0.647
[   -1.057,   -0.029,   64.941,   -3.707,    5.457,  -10.227,    9.812,]    #combo:  641 #block: 1000 ratio:0.641
[   -1.144,   -0.029,   44.212,   -6.209,    2.027,  -10.227,    2.985,]    #combo:  604 #block: 1000 ratio:0.604
[   -0.948,   -0.216,   44.212,   -3.675,    2.347,  -11.005,    2.985,]    #combo:  601 #block: 1000 ratio:0.601
[   -1.393,   -0.035,   44.212,   -3.675,    5.717,   -6.248,    5.823,]    #combo:  615 #block: 1000 ratio:0.615
[   -1.171,   -0.216,   64.476,   -3.228,    9.294,   -9.770,    9.198,]    #combo:  608 #block: 1000 ratio:0.608
[   -0.948,   -0.216,   48.006,   -6.200,    9.294,  -10.557,    8.855,]    #combo:   64 #block:  188 ratio:0.340
[   -1.491,   -0.086,   64.941,   -3.707,    1.834,  -10.227,    9.812,]    #combo:  597 #block: 1000 ratio:0.597
[   -0.948,   -8.563,   65.922,   -3.018,    3.903,  -10.557,    2.860,]    #combo:   58 #block:  170 ratio:0.341
[   -0.857,   -0.310,   49.747,   -3.534,    9.610,   -9.762,    5.823,]    #combo:  194 #block:  363 ratio:0.534
[   -0.948,   -0.216,   44.212,   -2.810,    2.392,  -11.206,    2.985,]    #combo:  571 #block: 1000 ratio:0.571
[   -1.491,   -0.311,   46.519,   -6.424,    4.957,   -8.150,    9.812,]    #combo:  307 #block:  596 ratio:0.515
[   -1.250,   -0.086,   44.212,   -6.200,    1.309,   -9.762,    9.265,]    #combo:  643 #block: 1000 ratio:0.643
[   -1.067,   -0.029,   64.941,   -3.534,    5.137,  -10.227,    9.695,]    #combo:  683 #block: 1000 ratio:0.683
[   -1.379,   -0.029,   65.253,   -2.810,    6.065,  -10.227,    9.490,]    #combo:  575 #block: 1000 ratio:0.575
[   -0.948,   -0.029,   65.253,   -6.200,    5.680,  -10.227,    9.265,]    #combo:  619 #block: 1000 ratio:0.619
[   -1.505,   -0.086,   44.212,   -5.938,    5.717,   -9.808,    1.420,]    #combo:  620 #block: 1000 ratio:0.620
[   -0.948,   -0.216,   44.212,   -3.675,    2.347,  -11.005,    9.812,]    #combo:  400 #block:  740 ratio:0.541
[   -0.948,   -0.216,   65.922,   -3.018,    2.347,  -10.557,    9.198,]    #combo:  621 #block: 1000 ratio:0.621
[   -0.795,   -0.029,   65.922,   -6.209,    2.347,   -9.897,    9.198,]    #combo:  629 #block: 1000 ratio:0.629
[   -1.067,   -0.086,   65.253,   -6.244,    5.106,   -6.111,    2.015,]    #combo:   46 #block:  144 ratio:0.319
[   -0.853,   -0.011,   47.166,   -3.236,    5.571,   -9.901,    8.506,]    #combo:  637 #block: 1000 ratio:0.637
[   -1.505,   -0.086,   65.922,   -5.938,    5.717,   -9.808,    1.420,]    #combo:  641 #block: 1000 ratio:0.641
[   -1.043,   -0.035,   47.572,   -5.063,    5.717,   -9.762,    8.506,]    #combo:  672 #block: 1000 ratio:0.672
[   -0.620,   -0.172,   64.941,   -5.220,    5.137,   -7.141,    4.118,]    #combo:  518 #block:  895 ratio:0.579
[   -1.379,   -0.011,   47.166,   -2.810,    5.571,   -9.901,    8.078,]    #combo:  607 #block: 1000 ratio:0.607
[   -1.379,   -0.011,   54.603,   -3.236,    6.065,   -9.901,    8.506,]    #combo:  637 #block: 1000 ratio:0.637
[   -1.505,   -0.086,   44.279,   -5.752,    5.000,   -6.075,    2.015,]    #combo:  621 #block: 1000 ratio:0.621
[   -0.654,   -0.029,   65.922,   -2.424,    6.117,   -3.692,    9.740,]    #combo:  648 #block: 1000 ratio:0.648
[   -1.491,   -0.086,   46.519,   -5.752,    5.000,   -6.070,    2.015,]    #combo:  648 #block: 1000 ratio:0.648
