[   -0.786,   -0.040,   82.777,   -5.300,    8.139,  -12.415,    5.513,]    #combo:  581 #block: 1000 ratio:0.581
[   -0.774,   -0.013,   78.268,   -2.410,   10.273,  -10.208,    8.607,]    #combo:  720 #block: 1000 ratio:0.720
[   -0.416,   -0.020,   78.268,   -2.410,    9.554,   -8.007,   16.426,]    #combo:  584 #block: 1000 ratio:0.584
[   -0.774,   -0.023,   78.268,   -2.410,    9.554,   -9.637,    7.911,]    #combo:  650 #block: 1000 ratio:0.650
[   -1.281,   -0.023,   78.268,   -3.789,   14.490,   -9.637,    7.911,]    #combo:  570 #block: 1000 ratio:0.570
[   -0.737,   -0.023,   78.268,   -2.857,   14.623,   -7.725,   10.008,]    #combo:  638 #block: 1000 ratio:0.638
[   -0.786,   -0.016,   85.321,   -5.763,   14.490,  -12.407,    7.651,]    #combo:  675 #block: 1000 ratio:0.675
[   -0.786,   -0.023,   74.829,   -4.670,   14.882,  -11.501,    8.690,]    #combo:  608 #block: 1000 ratio:0.608
[   -1.043,   -0.016,   72.366,   -5.357,   10.107,  -11.501,    7.291,]    #combo:  669 #block: 1000 ratio:0.669
[   -1.089,   -0.020,   76.613,   -5.763,   10.043,  -11.549,    8.674,]    #combo:  487 #block:  785 ratio:0.620
[   -0.675,    0.009,   87.595,   -4.554,    9.393,   -8.665,   13.149,]    #combo:  693 #block: 1000 ratio:0.693
[   -1.013,   -0.001,   71.610,   -5.763,   10.298,  -11.096,    8.073,]    #combo:  697 #block: 1000 ratio:0.697
[   -0.774,   -0.013,   70.514,   -2.410,    9.964,  -10.833,    8.607,]    #combo:  657 #block: 1000 ratio:0.657
[   -1.043,   -0.023,   78.282,   -4.293,    8.649,  -11.501,    7.687,]    #combo:  661 #block: 1000 ratio:0.661
[   -1.480,   -0.000,   78.263,   -2.808,   11.197,  -11.501,    7.642,]    #combo:  656 #block: 1000 ratio:0.656
