[   -1.250,   -0.117,   47.234,   -2.587,    2.347,  -10.557,    9.812,]    #combo:  632 #block: 1000 ratio:0.632
[   -1.250,   -0.086,   43.679,   -3.675,    9.393,   -6.408,    2.985,]    #combo:  612 #block: 1000 ratio:0.612
[   -1.067,   -0.086,   35.554,   -6.209,    5.457,   -9.770,    9.078,]    #combo:  412 #block:  740 ratio:0.557
[   -1.250,   -0.150,   35.123,   -5.938,    9.222,   -6.408,    0.463,]    #combo:  155 #block:  289 ratio:0.536
[   -1.250,   -0.227,   43.679,   -2.587,    2.563,   -7.324,    9.812,]    #combo:  212 #block:  472 ratio:0.449
[   -1.250,   -0.035,   43.679,   -5.938,    8.413,   -7.329,    9.812,]    #combo:  635 #block: 1000 ratio:0.635
[   -1.250,   -0.086,   43.679,   -3.675,    2.563,   -9.770,    9.812,]    #combo:  619 #block: 1000 ratio:0.619
[   -1.250,   -0.035,   69.444,   -5.111,    9.393,   -6.849,    8.945,]    #combo:  647 #block: 1000 ratio:0.647
[   -1.250,   -0.086,   43.679,   -2.587,    2.745,   -7.324,    9.812,]    #combo:  621 #block: 1000 ratio:0.621
[   -1.373,   -0.035,   54.686,   -2.792,    9.393,   -6.408,    0.260,]    #combo:  568 #block: 1000 ratio:0.568
[   -1.250,   -0.086,   35.929,   -2.345,    5.337,   -6.849,    9.078,]    #combo:  588 #block: 1000 ratio:0.588
[   -1.250,   -0.086,   34.817,   -3.675,    2.745,  -10.557,    9.078,]    #combo:  606 #block: 1000 ratio:0.606
[   -1.250,   -0.086,   43.864,   -1.133,    9.393,   -6.408,    2.985,]    #combo:  584 #block: 1000 ratio:0.584
[   -1.435,   -0.086,   44.212,   -3.675,    8.179,   -6.849,    0.943,]    #combo:  579 #block: 1000 ratio:0.579
[   -1.373,   -0.246,   35.671,   -2.792,    5.923,   -3.698,    9.078,]    #combo:  588 #block:  981 ratio:0.599
[   -1.312,   -0.131,   67.960,   -2.653,    5.717,   -7.207,    8.945,]    #combo:  668 #block: 1000 ratio:0.668
[   -1.250,   -0.083,   43.679,   -2.587,    2.563,   -7.329,    9.812,]    #combo:  590 #block: 1000 ratio:0.590
[   -0.948,   -0.086,   43.679,   -5.334,    9.229,   -7.866,    2.985,]    #combo:  640 #block: 1000 ratio:0.640
[   -3.203,   -0.768,   47.274,   -1.667,    5.457,   -6.849,    3.538,]    #combo:   47 #block:  144 ratio:0.326
[   -1.250,   -0.086,   43.679,   -3.675,    9.393,   -6.408,    2.985,]    #combo:  634 #block: 1000 ratio:0.634
[   -1.250,   -0.382,   44.212,   -5.975,    2.407,   -9.166,    9.078,]    #combo:  147 #block:  343 ratio:0.429
[   -9.532,   -0.086,   44.212,   -5.526,    8.413,   -6.849,    0.943,]    #combo:  621 #block: 1000 ratio:0.621
[   -1.250,   -0.131,   67.960,   -2.345,    5.717,   -7.207,    9.078,]    #combo:  639 #block: 1000 ratio:0.639
[   -1.250,   -0.035,   64.815,   -2.512,    8.413,   -0.030,    0.943,]    #combo:  170 #block:  384 ratio:0.443
[   -0.737,   -0.086,   42.766,   -3.675,    8.899,   -6.087,    2.782,]    #combo:  173 #block:  341 ratio:0.507
[   -1.067,   -0.086,   35.554,   -3.895,    9.393,   -3.882,    9.078,]    #combo:  579 #block: 1000 ratio:0.579
[   -0.948,   -0.086,   43.864,   -5.523,    9.393,   -6.408,    9.198,]    #combo:  678 #block: 1000 ratio:0.678
[   -1.250,   -0.035,   69.444,   -5.111,    9.393,   -6.849,    8.945,]    #combo:  621 #block: 1000 ratio:0.621
[   -1.250,   -0.035,   43.679,   -5.938,    9.393,   -6.408,    0.943,]    #combo:  621 #block: 1000 ratio:0.621
[   -1.250,   -0.086,   35.554,   -3.675,    2.407,   -3.728,    9.078,]    #combo:  570 #block: 1000 ratio:0.570
[   -1.067,   -0.086,   35.554,   -2.792,    2.236,   -6.345,    9.078,]    #combo:  618 #block: 1000 ratio:0.618
[   -1.067,   -0.086,   35.554,   -3.675,    2.236,   -6.345,    8.754,]    #combo:  548 #block: 1000 ratio:0.548
[   -0.737,   -9.333,   36.891,   -2.345,    8.909,   -6.087,    2.782,]    #combo:   12 #block:   70 ratio:0.171
[   -1.250,   -0.252,   44.212,   -2.800,    9.393,   -6.849,    3.167,]    #combo:  138 #block:  248 ratio:0.556
