[   -3.203,   -8.036,   34.446,   -2.924,    5.600,   -6.849,    8.268,]    #combo:   18 #block:   70 ratio:0.257
[   -1.250,   -3.527,   43.679,   -5.687,    9.832,   -0.862,    6.363,]    #combo:  182 #block:  336 ratio:0.542
[   -3.647,   -5.069,   34.873,   -1.997,    5.207,   -7.306,    2.172,]    #combo:  522 #block:  983 ratio:0.531
[   -0.765,   -6.319,   33.045,   -6.989,    6.719,   -7.221,    1.305,]    #combo:   40 #block:  121 ratio:0.331
[   -1.040,   -0.030,   35.554,   -3.211,    5.457,   -2.412,    1.115,]    #combo:  587 #block: 1000 ratio:0.587
[   -3.203,   -4.310,   36.141,   -2.559,    3.883,   -4.362,    8.268,]    #combo:  148 #block:  262 ratio:0.565
[   -5.763,   -5.299,   60.790,   -0.462,    6.078,   -6.075,    8.315,]    #combo:  544 #block: 1000 ratio:0.544
[   -3.203,   -4.814,   35.885,   -6.982,    6.719,   -6.388,    0.956,]    #combo:   36 #block:  139 ratio:0.259
[   -0.627,   -8.036,   60.790,   -1.997,    5.600,   -6.849,    8.268,]    #combo:  247 #block:  509 ratio:0.485
[   -3.203,   -6.525,   34.873,   -2.963,    6.719,   -6.388,    0.956,]    #combo:   59 #block:  149 ratio:0.396
[   -3.110,   -5.280,   35.554,   -3.778,    5.457,   -2.412,    4.127,]    #combo:   68 #block:  166 ratio:0.410
[   -3.203,   -5.069,   34.873,   -3.211,    6.477,   -6.849,    2.172,]    #combo:  563 #block: 1000 ratio:0.563
[   -3.110,   -5.280,   43.282,   -3.778,    0.190,   -0.104,    4.127,]    #combo:   64 #block:  159 ratio:0.403
[   -1.030,   -5.299,   60.790,   -2.383,    9.595,   -7.221,    1.312,]    #combo:   23 #block:   96 ratio:0.240
[   -2.915,   -2.114,   37.564,   -3.271,    5.457,   -2.201,    1.255,]    #combo:  293 #block:  553 ratio:0.530
[   -6.256,   -7.620,   55.857,   -3.211,    9.003,   -6.849,    1.305,]    #combo:   74 #block:  191 ratio:0.387
[   -1.040,   -6.525,   34.873,   -3.211,    1.330,   -7.221,    1.305,]    #combo:   21 #block:   95 ratio:0.221
[   -5.763,   -3.527,   55.355,   -5.540,    9.832,   -9.509,    3.022,]    #combo:  224 #block:  412 ratio:0.544
[   -1.040,   -2.740,   55.857,   -3.211,    5.194,   -5.555,    1.115,]    #combo:   30 #block:   92 ratio:0.326
[   -1.040,   -4.310,   36.141,   -4.963,    3.883,   -4.362,    8.268,]    #combo:  582 #block: 1000 ratio:0.582
