[   -7.632,   -7.620,   55.857,   -2.939,    5.568,   -4.164,    2.433,]    #combo:  124 #block:  274 ratio:0.453
[   -9.978,   -1.748,   53.441,   -5.053,    2.226,   -0.687,    1.866,]    #combo:   60 #block:  187 ratio:0.321
[   -7.102,   -0.131,   69.093,   -6.982,    5.600,   -6.388,    1.305,]    #combo:   71 #block:  176 ratio:0.403
[   -7.632,   -5.299,   60.790,   -5.477,    6.078,   -6.537,    2.788,]    #combo:  301 #block:  572 ratio:0.526
[   -8.170,   -9.170,   66.542,   -3.183,    9.178,   -2.054,    1.032,]    #combo:  267 #block:  503 ratio:0.531
[   -4.301,   -6.929,   31.023,   -1.465,    5.168,   -1.844,    5.490,]    #combo:  342 #block:  690 ratio:0.496
[   -3.110,   -5.280,   43.282,   -3.778,    0.190,   -0.104,    4.127,]    #combo:  152 #block:  486 ratio:0.313
[   -2.834,   -7.605,   34.091,   -3.778,    3.478,   -0.500,    5.910,]    #combo:   36 #block:  142 ratio:0.254
[   -1.040,   -1.556,   54.339,   -4.963,    9.143,   -8.269,    2.674,]    #combo:  276 #block:  491 ratio:0.562
[   -6.537,   -0.977,   60.790,   -1.934,    6.078,   -4.164,    3.003,]    #combo:   28 #block:  105 ratio:0.267
[   -5.763,   -3.128,   69.652,   -0.462,    1.632,   -6.075,    8.315,]    #combo:  163 #block:  419 ratio:0.389
[   -1.040,   -3.301,   42.748,   -4.963,    1.330,   -7.903,    2.674,]    #combo:   50 #block:  140 ratio:0.357
[   -2.614,   -3.527,   55.355,   -1.497,    9.832,   -8.917,    3.022,]    #combo:  278 #block:  553 ratio:0.503
[   -0.182,   -7.605,   31.129,   -3.797,    6.187,   -5.555,    5.910,]    #combo:  100 #block:  203 ratio:0.493
[   -2.614,   -2.120,   55.355,   -1.497,    9.003,   -8.917,    3.022,]    #combo:  192 #block:  429 ratio:0.448
[   -9.978,   -1.748,   55.355,   -1.497,    9.003,   -8.917,    3.022,]    #combo:  513 #block: 1000 ratio:0.513
[   -3.203,   -5.069,   34.873,   -3.211,    6.477,   -6.849,    2.172,]    #combo:  372 #block:  705 ratio:0.528
[   -8.170,   -4.450,   66.542,   -6.982,    6.719,   -6.388,    1.032,]    #combo:  191 #block:  384 ratio:0.497
