[   -7.347,   -0.030,   35.554,   -2.800,    5.457,   -4.042,    5.490,]    #combo:  590 #block: 1000 ratio:0.590
[   -1.040,   -4.004,   42.473,   -4.907,    7.768,   -2.178,    2.272,]    #combo:  173 #block:  348 ratio:0.497
[   -2.559,   -0.030,   36.976,   -1.731,    5.457,   -6.849,    1.115,]    #combo:  599 #block: 1000 ratio:0.599
[   -6.693,   -4.512,   35.554,   -1.997,    3.463,   -2.412,    7.683,]    #combo:  267 #block:  536 ratio:0.498
[   -3.203,   -0.108,   60.433,   -3.211,    5.457,   -2.412,    8.268,]    #combo:  511 #block:  930 ratio:0.549
[   -1.361,   -0.086,   44.212,   -5.523,    8.413,   -6.849,    9.078,]    #combo:  606 #block: 1000 ratio:0.606
[   -3.203,   -0.016,   35.585,   -3.211,    5.457,   -2.412,    8.268,]    #combo:  525 #block:  916 ratio:0.573
[   -3.616,   -0.030,   37.353,   -3.211,    5.457,   -6.849,    1.115,]    #combo:  551 #block: 1000 ratio:0.551
[   -2.832,   -0.131,   35.503,   -4.267,    3.007,   -6.849,    2.172,]    #combo:  413 #block:  736 ratio:0.561
[   -1.040,   -0.131,   55.014,   -3.701,    0.644,   -6.601,    2.206,]    #combo:  605 #block: 1000 ratio:0.605
[   -9.532,   -0.131,   35.554,   -1.997,    4.996,   -5.555,    2.172,]    #combo:  540 #block: 1000 ratio:0.540
[   -3.203,   -0.086,   35.554,   -1.692,    5.457,   -2.412,    5.490,]    #combo:  350 #block:  690 ratio:0.507
[   -1.426,   -3.885,   35.585,   -8.955,    5.457,   -8.917,    8.268,]    #combo:  198 #block:  404 ratio:0.490
[   -2.825,   -0.086,   35.554,   -2.892,    5.457,   -6.849,    0.993,]    #combo:  575 #block: 1000 ratio:0.575
[   -3.981,   -0.086,   68.445,   -1.997,    5.650,   -6.849,    9.078,]    #combo:  232 #block:  465 ratio:0.499
[   -2.832,   -0.131,   35.503,   -1.997,    3.007,   -6.849,    9.078,]    #combo:   64 #block:  157 ratio:0.408
[   -8.401,   -4.310,   36.474,   -4.963,    3.674,   -4.295,    7.521,]    #combo:  195 #block:  398 ratio:0.490
[   -5.986,   -0.086,   35.554,   -1.797,    9.832,   -6.601,    2.206,]    #combo:  576 #block: 1000 ratio:0.576
[   -1.250,   -0.086,   36.670,   -2.800,    9.529,   -0.758,    1.115,]    #combo:  376 #block:  691 ratio:0.544
[   -1.487,   -0.030,   35.554,   -2.800,    5.457,   -3.698,    1.115,]    #combo:  612 #block: 1000 ratio:0.612
[   -3.616,   -0.086,   37.353,   -1.997,    5.457,   -6.849,    9.078,]    #combo:  545 #block: 1000 ratio:0.545
[   -3.115,   -0.082,   35.554,   -1.692,    3.463,   -2.412,    2.172,]    #combo:  139 #block:  287 ratio:0.484
[   -2.595,   -0.086,   36.135,   -5.517,    4.663,   -0.530,    9.078,]    #combo:  130 #block:  275 ratio:0.473
[   -1.250,   -0.131,   34.817,   -2.800,    3.243,   -7.466,    2.366,]    #combo:  480 #block:  862 ratio:0.557
[   -3.203,   -3.885,   35.585,   -3.211,    5.457,   -8.917,    8.268,]    #combo:  583 #block: 1000 ratio:0.583
[   -2.559,   -0.035,   36.752,   -1.635,    5.457,   -6.849,    8.945,]    #combo:  604 #block: 1000 ratio:0.604
[   -7.750,   -0.441,   36.474,   -4.963,    5.457,   -4.295,    7.521,]    #combo:  582 #block: 1000 ratio:0.582
[   -3.203,   -0.131,   35.554,   -1.997,    3.007,   -5.555,    2.172,]    #combo:  245 #block:  517 ratio:0.474
[   -7.347,   -0.030,   35.554,   -2.800,    5.457,   -3.698,    1.115,]    #combo:  382 #block:  750 ratio:0.509
[   -1.250,   -0.086,   36.670,   -2.800,    9.529,   -6.849,    0.943,]    #combo:  603 #block: 1000 ratio:0.603
[   -8.401,   -9.902,   35.554,   -4.963,    5.457,   -4.295,    5.490,]    #combo:  266 #block:  515 ratio:0.517
[   -3.616,   -0.086,   36.670,   -1.997,    9.426,   -9.590,    9.078,]    #combo:  567 #block: 1000 ratio:0.567
[   -1.250,   -0.086,   43.679,   -4.907,    9.529,   -0.758,    2.272,]    #combo:  396 #block:  760 ratio:0.521
[   -1.361,   -0.086,   44.212,   -5.523,    2.745,   -6.849,    9.078,]    #combo:  638 #block: 1000 ratio:0.638
[   -2.832,   -0.086,   36.670,   -4.267,    3.007,   -6.849,    1.115,]    #combo:  594 #block: 1000 ratio:0.594
[   -3.452,   -0.086,   35.554,   -1.997,    9.832,   -6.849,    9.078,]    #combo:  199 #block:  431 ratio:0.462
[   -3.203,   -0.086,   62.156,   -3.211,    5.457,   -2.412,    8.268,]    #combo:  255 #block:  468 ratio:0.545
[   -2.595,   -0.086,   36.135,   -1.997,    5.457,   -0.530,    9.078,]    #combo:  139 #block:  244 ratio:0.570
[   -1.426,   -3.885,   35.585,   -3.351,    5.726,   -8.917,    7.942,]    #combo:  415 #block:  793 ratio:0.523
[   -1.040,   -0.131,   68.260,   -3.211,    0.644,   -6.408,    3.167,]    #combo:   43 #block:  175 ratio:0.246
[   -3.266,   -0.086,   35.554,   -2.792,    5.521,   -6.762,    5.376,]    #combo:  616 #block: 1000 ratio:0.616
[   -2.825,   -0.086,   35.554,   -1.692,    5.457,   -6.849,    0.415,]    #combo:  512 #block: 1000 ratio:0.512
[   -1.250,   -0.086,   43.679,   -3.675,    9.393,   -6.408,    3.167,]    #combo:  585 #block: 1000 ratio:0.585
[   -7.347,   -0.030,   35.554,   -2.800,    5.457,   -3.698,    5.490,]    #combo:  541 #block: 1000 ratio:0.541
[   -7.750,   -0.142,   35.554,   -1.692,    5.457,   -6.849,    5.490,]    #combo:   73 #block:  194 ratio:0.376
[   -2.559,   -0.131,   36.976,   -1.731,    5.457,   -6.849,    8.945,]    #combo:  617 #block: 1000 ratio:0.617
[   -3.469,   -0.086,   35.503,   -3.211,    3.007,   -2.412,    8.268,]    #combo:  606 #block: 1000 ratio:0.606
[   -3.203,   -0.086,   35.554,   -1.997,    9.832,   -6.849,    9.078,]    #combo:  604 #block: 1000 ratio:0.604
