[   -1.067,   -0.086,   65.055,   -3.711,    5.449,   -9.788,    9.704,]    #combo:  662 #block: 1000 ratio:0.662
[   -1.414,   -0.035,   66.072,   -3.534,    5.742,   -9.770,    6.168,]    #combo:  657 #block: 1000 ratio:0.657
[   -9.084,   -0.011,   53.413,   -3.711,    5.571,   -9.743,    3.854,]    #combo:  623 #block: 1000 ratio:0.623
[   -1.403,   -0.011,   54.603,   -3.534,    2.392,   -9.770,    9.676,]    #combo:  669 #block: 1000 ratio:0.669
[   -1.043,   -0.029,   64.941,   -3.534,    9.294,  -10.068,    9.695,]    #combo:  645 #block: 1000 ratio:0.645
[   -0.927,   -0.011,   54.603,   -3.707,    2.839,   -9.964,   10.217,]    #combo:  624 #block: 1000 ratio:0.624
[   -1.776,   -0.041,   64.183,   -3.643,    9.294,   -9.762,    9.704,]    #combo:  686 #block: 1000 ratio:0.686
[   -0.450,   -0.029,   64.399,   -3.534,    9.294,   -9.770,   10.217,]    #combo:  632 #block: 1000 ratio:0.632
[   -1.448,   -0.011,   38.368,   -1.310,    5.137,  -10.697,    1.526,]    #combo:  606 #block: 1000 ratio:0.606
[   -1.213,   -0.041,   54.603,   -3.534,    5.571,   -9.770,    9.704,]    #combo:  629 #block: 1000 ratio:0.629
[   -1.068,   -0.035,   65.158,   -6.285,    9.715,   -9.551,    9.704,]    #combo:  645 #block: 1000 ratio:0.645
[   -1.067,   -0.035,   49.747,   -1.310,    5.137,  -10.227,    1.975,]    #combo:  598 #block: 1000 ratio:0.598
[   -1.068,   -0.173,   65.158,   -3.707,    9.605,   -9.551,    9.676,]    #combo:  650 #block: 1000 ratio:0.650
[   -1.323,   -0.011,   56.135,   -4.670,    0.997,  -10.227,    9.653,]    #combo:  620 #block: 1000 ratio:0.620
[   -1.131,   -0.029,   64.183,   -1.310,    4.811,   -9.339,    9.929,]    #combo:  644 #block: 1000 ratio:0.644
[   -0.948,   -0.029,   54.603,   -3.534,    2.839,   -9.964,    8.910,]    #combo:  655 #block: 1000 ratio:0.655
[   -1.068,   -0.035,   65.158,   -6.213,    5.029,   -9.551,    8.875,]    #combo:  655 #block: 1000 ratio:0.655
[   -0.927,   -0.216,   54.603,   -6.682,    2.839,   -9.964,    8.910,]    #combo:  648 #block: 1000 ratio:0.648
[   -2.014,   -0.011,   64.941,   -3.743,    5.137,   -7.555,    9.695,]    #combo:  630 #block: 1000 ratio:0.630
[   -0.450,   -0.009,   64.202,   -3.707,    9.294,   -9.770,   10.217,]    #combo:  656 #block: 1000 ratio:0.656
[   -9.084,   -0.011,   53.413,   -6.682,    5.571,   -9.770,    9.704,]    #combo:  236 #block:  499 ratio:0.473
[   -1.283,   -0.041,   65.158,   -3.534,    5.742,   -9.459,   10.221,]    #combo:  637 #block: 1000 ratio:0.637
[   -1.068,   -0.035,   65.158,   -6.285,    9.715,   -9.551,    8.622,]    #combo:  618 #block: 1000 ratio:0.618
[   -1.043,   -0.035,   64.941,   -6.213,    9.418,   -9.551,    9.062,]    #combo:  621 #block: 1000 ratio:0.621
[   -1.776,   -0.041,   64.183,   -1.200,    5.137,   -9.339,    9.704,]    #combo:  614 #block: 1000 ratio:0.614
[   -1.131,   -0.194,   63.036,   -1.310,    5.137,   -9.590,    9.704,]    #combo:  206 #block:  372 ratio:0.554
[   -1.213,   -0.041,   53.446,   -3.534,    5.742,   -9.770,    9.676,]    #combo:  648 #block: 1000 ratio:0.648
[   -1.043,   -0.035,   65.158,   -6.213,    5.029,   -9.459,    9.062,]    #combo:  625 #block: 1000 ratio:0.625
[   -0.948,   -0.029,   65.659,   -3.534,    5.794,   -9.770,    9.676,]    #combo:  655 #block: 1000 ratio:0.655
[   -0.927,   -0.041,   54.603,   -0.062,    3.179,   -9.964,   10.217,]    #combo:  573 #block: 1000 ratio:0.573
[   -1.360,   -0.011,   64.941,   -3.951,    9.423,  -10.165,    9.588,]    #combo:  671 #block: 1000 ratio:0.671
[   -1.491,   -5.723,   65.158,   -6.213,    5.029,   -9.551,    9.676,]    #combo:  148 #block:  258 ratio:0.574
[   -1.173,   -0.011,   65.158,   -5.220,    1.407,   -9.389,    9.062,]    #combo:  661 #block: 1000 ratio:0.661
[   -1.173,   -0.011,   65.158,   -5.220,    1.407,   -9.389,   10.217,]    #combo:  609 #block: 1000 ratio:0.609
[   -2.014,   -0.011,   67.284,   -3.936,    9.605,   -7.555,    9.676,]    #combo:  663 #block: 1000 ratio:0.663
[   -1.068,   -0.035,   65.158,   -1.200,    9.534,   -9.135,    9.704,]    #combo:  627 #block: 1000 ratio:0.627
[   -1.043,   -0.041,   64.183,   -3.643,    9.294,   -9.339,    9.704,]    #combo:  629 #block: 1000 ratio:0.629
[   -0.450,   -0.499,   64.202,   -3.566,    9.294,  -10.068,    9.836,]    #combo:   66 #block:  168 ratio:0.393
[   -0.127,   -0.041,   54.603,   -3.707,    9.676,   -9.964,   10.217,]    #combo:  135 #block:  321 ratio:0.421
[   -1.173,   -0.035,   64.941,   -6.213,    1.407,   -9.389,    9.062,]    #combo:  626 #block: 1000 ratio:0.626
[   -8.958,   -0.011,   65.055,   -3.711,    5.449,   -7.868,    9.704,]    #combo:  548 #block: 1000 ratio:0.548
[   -1.067,   -0.029,   64.941,   -3.534,    5.137,  -10.227,    9.695,]    #combo:  636 #block: 1000 ratio:0.636
[   -1.776,   -0.041,   65.299,   -3.643,    9.294,   -9.762,    9.704,]    #combo:  634 #block: 1000 ratio:0.634
[   -1.776,   -0.086,   64.183,   -1.200,    5.137,   -9.762,    9.704,]    #combo:  599 #block: 1000 ratio:0.599
[   -1.776,   -0.029,   63.771,   -1.229,    5.137,   -9.339,    9.704,]    #combo:  625 #block: 1000 ratio:0.625
[   -1.491,   -0.011,   64.941,   -3.707,    9.605,  -10.227,    9.676,]    #combo:  590 #block: 1000 ratio:0.590
[   -1.043,   -0.041,   64.183,   -3.643,    9.294,   -9.339,    9.704,]    #combo:  619 #block: 1000 ratio:0.619
[   -0.927,   -0.029,   65.659,   -6.682,    2.839,   -9.644,    9.676,]    #combo:  596 #block: 1000 ratio:0.596
